id	first_name	last_name	Latitude	Longitude	inveted_by
6680	Wileen	Coveney	56.32686057	-26.50568939	20
6681	Dietrich	Gladdin	-55.76377014	-10.27591364	24
6682	Winn	Sanz	-5.764610628	-49.66161509	8
6683	Meryl	Mehmet	55.94903731	-69.51077205	11
6684	Kermy	Castagnaro	-15.48836106	-28.98856941	32
6685	Mayor	McRory	33.43785562	32.9035037	7
6686	Katina	Doddemeede	31.79711295	-65.58739004	30
6687	Mickie	Rubens	23.71364723	54.63849532	33
6688	Steffane	Casbourne	48.41773386	-19.27378085	35
6689	Muffin	Tyers	41.65764218	4.913392856	4
6690	Lorri	Shipton	-35.17442995	26.62419871	25
6691	Dionysus	Westby	-56.95661982	-31.43725371	23
6692	Cindy	Izakovitz	-67.46547252	-70.07957977	40
6693	Erich	Bowater	-51.09176963	-27.71689448	14
6694	Kerk	Van Son	-64.05855706	-12.79951724	30
6695	Ileana	Brunke	-25.30521872	-11.83138704	33
6696	Lazarus	Cadell	47.3827604	-56.07782722	21
6697	Maxy	Milksop	-20.30799833	-26.04371364	24
6698	Felic	Brignell	37.08336736	36.81599973	12
6699	Judah	Kagan	-28.46551568	-7.660786217	18
6700	Rickard	Clemmensen	47.90734431	-9.625520505	21
6701	Chuck	Leither	-67.12690351	-67.45810833	39
6702	Lewie	Riddeough	-44.83623497	-18.40400095	36
6703	Zebedee	Cammis	-67.28321026	-55.43017327	11
6704	Giffer	Boggs	-35.90157633	-29.15396485	10
6705	Coletta	Wookey	-15.01090701	65.59063767	7
6706	Hamid	Garlicke	37.92944281	43.35554116	15
6707	Beaufort	Brunger	-18.32070063	-36.94914963	35
6708	Les	Kundert	-64.72987494	14.08353411	2
6709	Ximenes	Bownd	-34.98403306	-16.54925671	24
6710	Dickie	Geck	-12.13642918	16.58996453	33
6711	Lizabeth	Beadell	-37.36519172	-0.358668185	8
6712	Cyndy	Hargreaves	-24.06561097	-60.2391484	30
6713	Mariska	Trippett	-18.42111804	-28.13929434	27
6714	Agustin	Bednell	53.23462834	30.46692756	30
6715	Britteny	Spurier	6.440036835	63.88527033	22
6716	Alix	McCrea	15.77449349	-35.70765973	16
6717	Kelley	Bartolozzi	-44.09383123	-8.683777984	38
6718	Tandy	Idell	45.66803435	21.8951176	35
6719	Virginia	Van Der Walt	-29.45712318	58.50161413	9
6720	Maddie	Aldin	17.11496445	-6.489819973	16
6721	Robby	Pauluzzi	-22.89648988	34.87773463	34
6722	Nannie	Lorroway	20.11383864	-39.29715661	26
6723	Andonis	Simonassi	17.79115856	-32.08565461	3
6724	Rollin	Edelston	58.29298327	-4.985742144	11
6725	Lowrance	Neumann	17.89966588	33.97589945	34
6726	Pauli	Wiltshier	-51.34335403	65.05837362	20
6727	Kendre	Hawton	-59.50971779	49.27331713	10
6728	Kirstin	Leist	9.553767904	1.339347333	2
6729	Sibbie	Maciak	6.445335296	-9.372844216	9
6730	Maria	Jermy	-4.289185672	-69.80117783	8
6731	Si	Batts	-23.83714903	-49.97874438	36
6732	Kennett	Chichgar	-48.3748511	-38.50288947	40
6733	Madelin	Jennison	-9.991857935	7.770053114	35
6734	Madelene	Hynard	18.22511925	7.265316189	7
6735	Anthea	Bauman	-56.59691709	-33.67321986	33
6736	Douglas	Danet	25.04470416	-54.51521807	3
6737	Larisa	Hellewell	21.62512134	-38.31032328	2
6738	Leicester	Chasmer	-52.09579508	-4.231912938	14
6739	Helenka	Redit	-56.02973849	-8.974060056	2
6740	Georgie	Burleigh	0.884318032	-53.45841459	36
6741	Olwen	Soots	50.11433091	61.60871388	4
6742	Lennard	Jenney	40.26366146	29.24233505	39
6743	Tessa	Gritsaev	-69.03723017	51.99204797	5
6744	Hyatt	Lowthian	15.11015333	-61.24887951	10
6745	Zebadiah	Hillan	22.2063778	44.57711039	12
6746	Marcellus	Miall	-18.14490105	-64.90444853	10
6747	Odille	Willavize	17.00708452	-67.68248043	26
6748	Kent	Langsdon	58.2074306	23.93239507	10
6749	Tish	Argyle	55.73202097	41.42983998	31
6750	Emmalee	Jumonet	36.22854759	-70.30169792	19
6751	Florina	Skipping	-60.36223313	-63.31359698	30
6752	Alikee	Lenoir	52.69268075	0.798260674	13
6753	Wiatt	Cottom	45.60865996	3.383862473	38
6754	Gwen	Coath	-52.15994349	-63.74518785	17
6755	Antony	Fossey	16.22687416	70.29293	24
6756	Harv	Gantlett	-53.80024856	-47.6228182	25
6757	Tailor	Loomis	15.84279897	-1.770895651	40
6758	Mora	Ferrero	2.467557397	66.86518499	7
6759	Uta	Fielding	-63.9203502	-54.37716704	9
6760	Corenda	Slatten	47.03950474	-37.73528642	36
6761	Dorena	Skeels	14.36561162	40.03421471	38
6762	Minni	McCue	-35.58722721	3.29066851	38
6763	Morton	De Cristofalo	-67.13247906	-70.43507361	31
6764	Rozanne	Bryers	-10.93750885	-23.28012209	27
6765	Paulina	Sneesbie	60.66384863	12.27786268	7
6766	Obediah	Danforth	-65.37389878	-10.76112947	29
6767	Ariel	Rosekilly	42.71625685	18.70331511	16
6768	Bibby	Sahlstrom	52.85810915	-66.62301706	26
6769	Alanna	Finlater	-26.33014836	-48.57229584	4
6770	Howard	Cambridge	-18.64938282	30.77466112	3
6771	Claude	Tremellan	12.15175347	-24.41305289	5
6772	Timotheus	Carn	17.64426704	27.09377405	1
6773	Mendy	Cicconetti	-27.54871393	26.36774673	32
6774	Berkie	Wordesworth	35.09349273	0.805749421	29
6775	Alanah	Meran	27.90987256	-22.61522696	4
6776	Gus	Ezzell	-53.67438947	38.15115244	13
6777	Jeramey	Pointing	33.52510767	56.26666303	11
6778	Tomasina	Piddocke	-35.66472431	-70.44489627	20
6779	Val	Chaves	15.34864277	46.54593057	8
6780	Caryn	Baggalley	49.14843209	-27.69895558	29
6781	Nichole	Guest	54.94382154	58.72162926	5
6782	Margette	Balmer	-27.93919256	-37.27523293	40
6783	Rosalynd	Pluvier	38.99877505	62.50064162	31
6784	Gabie	Simkin	-2.99749808	37.4833743	18
6785	Ray	Longrigg	-4.059269224	2.478784211	8
6786	Hilliary	Ounsworth	-34.37615149	-2.872752628	27
6787	Teddie	Mallalieu	26.87911122	-29.67445898	2
6788	Caryl	Lauchlan	51.85779687	3.11725603	39
6789	Jackie	MacGovern	-8.159106439	-67.06101796	3
6790	Sacha	Stallard	-53.61482562	15.58939753	28
6791	Kim	Ovid	-69.62369774	-42.28397656	33
6792	Lorita	Newhouse	-1.466985449	-42.32369375	18
6793	Aile	Ballinger	-60.29898053	-49.09170658	17
6794	Catie	Bates	-39.48005108	-10.13854926	10
6795	Suzann	Zorro	-52.85292286	-60.99788685	27
6796	Nancey	Rosterne	-66.26999833	52.10753661	15
6797	Aloysius	Bettenson	16.42232636	-31.86034297	27
6798	Althea	Gillitt	-14.01210542	30.34114373	28
6799	Leroy	Pedrozzi	1.557380358	-35.73019725	33
6800	Eamon	Garlant	-32.72174172	-40.63611659	5
6801	Giffer	Brookwell	23.73853248	40.93697048	1
6802	Carola	Steptowe	5.209278989	26.45105706	35
6803	Emeline	Bernasek	-18.88626532	-43.34958988	38
6804	Lorilee	Kenewel	34.93513716	-28.81655145	28
6805	Beryl	Renfield	-65.49885211	65.45333098	33
6806	Bengt	Birch	32.55121504	-36.58540374	3
6807	Jasper	Azema	27.33703909	-18.73133505	12
6808	Randolph	Metherell	-49.99128941	45.52320534	9
6809	Cari	Jeyness	67.06619845	-30.90837833	13
6810	Jody	McKag	-20.81604195	-8.237377209	12
6811	Anita	Curdell	-42.13354077	-59.03876727	35
6812	Thorn	Parzis	-64.40364913	2.723708312	12
6813	Mirabella	MacKnockiter	59.63421213	-43.81220216	38
6814	Emmi	Baxstare	-20.90546914	22.6995748	39
6815	Artemus	Yeudall	49.64546655	39.38582248	27
6816	Sven	Rosenshine	55.79762931	-1.776479742	14
6817	Weylin	Winckles	-36.84154264	-23.21329323	31
6818	Barbaraanne	Brandi	-31.288853	-11.41873597	21
6819	Aili	Crammy	4.698780915	-10.20146082	4
6820	Lem	Mendenhall	-23.36498601	-34.77013975	28
6821	Leanora	Braizier	32.4576703	-23.86669343	15
6822	Garold	Sondon	-24.84286342	-38.75693726	13
6823	Kaspar	Bambury	54.79262195	-22.85368715	17
6824	Vlad	MacTrusty	65.49813062	-66.4982028	4
6825	Tadeo	Eblein	14.54990637	57.26607503	35
6826	Randy	Vickar	-54.43891171	58.10901134	39
6827	Birgitta	Peplow	63.97861584	28.91081199	39
6828	Jacklin	Iffe	30.91729427	-61.97694595	22
6829	Philipa	Durkin	15.39720875	-69.83998878	12
6830	Wilhelm	Origin	-40.51667291	50.46590087	37
6831	Cullin	Eldrett	5.466449732	-23.26287587	31
6832	Christin	Manuely	-49.54162457	-5.007305717	37
6833	Chelsie	Kenen	6.938215754	-41.70119189	27
6834	Debor	Deschlein	10.24835144	-14.71315964	12
6835	Rebeka	Fryman	-69.76941224	-7.535226149	39
6836	Lezlie	D'Aulby	69.66819009	-63.79280435	18
6837	Danica	Brough	-1.193900668	-7.824619184	26
6838	Emelen	Gledhall	22.05950617	-38.13047741	5
6839	Alys	Rickets	17.05869017	-26.73267428	33
6840	Bobina	Shakle	6.843080523	-19.68741343	36
6841	Horatio	Bomfield	-60.15063677	24.30262652	26
6842	Alvis	Caherny	30.93910616	69.00984401	4
6843	Nappie	Rickesies	46.68441932	43.69945162	29
6844	Ahmad	Blow	60.20679963	-10.56516036	9
6845	Aubrie	Blackster	46.63498043	44.67857161	15
6846	Hilarius	Coleby	12.05784733	13.7314288	11
6847	Merrill	Osborne	48.31726988	-26.59978994	25
6848	Tatum	Cogswell	-21.70983627	39.52737276	14
6849	Angus	Petroulis	55.73611496	70.6213056	11
6850	Erina	Biddlestone	35.51629259	-48.12914492	25
6851	Ilka	Harry	56.47388155	33.71210972	2
6852	Winston	Mantrup	-42.95737283	34.06303645	23
6853	Maison	Whines	-2.92531836	-40.56838526	2
6854	Yetty	Scneider	1.514417781	-24.62530124	37
6855	Stephannie	Banisch	-20.99963936	-64.53652825	13
6856	Vinny	Clewley	33.93209061	-51.3191896	38
6857	Shalom	Neising	40.30145571	45.11390652	9
6858	Glen	Mariaud	-37.64110345	63.32015337	34
6859	Conney	Fancett	34.03401473	-67.16060458	7
6860	Luigi	Martinetto	35.25443129	-17.95328251	7
6861	Kiley	Ugoletti	-68.46294691	-24.31161952	23
6862	Ward	Rohlf	-16.14092865	6.709739256	13
6863	Ailene	Tritton	58.6784075	-62.33220919	37
6864	Trenton	Luberto	-52.69310914	-48.37242976	6
6865	Eva	Aslet	34.85583347	2.996520859	23
6866	Valle	Farreil	-37.2774739	20.08067709	8
6867	Hillie	Crofts	-68.712062	44.19443219	22
6868	Gui	Perigo	13.80790223	53.13041062	8
6869	Jayne	Dicte	54.18484635	-26.54634509	19
6870	Bobinette	Crocumbe	-2.587296459	33.74259494	21
6871	Rustie	Gadsden	-15.58621666	-18.20525369	31
6872	Petra	McCulley	-2.371203807	43.08279413	1
6873	Biron	Gillingham	-19.29088484	36.5310184	40
6874	Zack	Fagg	37.90592571	65.60661176	10
6875	Faulkner	Kulvear	-70.49182988	17.27133574	10
6876	Vale	Maclaine	8.122109542	66.64652256	5
6877	Larine	Danton	-33.31207277	-50.06337653	3
6878	Shawn	Saing	51.72845679	-46.16992825	8
6879	Berta	Fance	-38.17979654	-42.4239502	7
6880	Alfi	Goodrum	-56.23719972	47.82458375	1
6881	Caryl	Jakubowski	69.49578863	-70.4832437	20
6882	Bart	Beste	-1.181312954	63.95741403	9
6883	Donovan	Hurburt	18.81702095	52.1228505	28
6884	Priscella	Niece	-53.33100223	48.47340179	31
6885	Wally	Grocutt	-21.3407739	-37.03156509	14
6886	Ambrosius	Freathy	1.379866499	-14.56258494	26
6887	Juliet	Everington	35.50585413	34.56664299	16
6888	Kevin	Waddingham	63.73594333	-36.83303447	36
6889	Taber	Tomney	-49.38475722	22.61350226	15
6890	Lorene	Monini	31.31761233	-70.18197873	19
6891	Riley	Denington	-52.58177986	-48.67212771	23
6892	Sollie	Swatridge	-51.30407499	10.80209442	28
6893	Clovis	Totaro	-44.65227659	31.84406086	39
6894	Read	Sawkins	49.66705123	-39.40579603	36
6895	Rriocard	Gawke	57.5748265	-17.25067862	13
6896	Sarena	Burdoun	-9.0610198	15.95962886	24
6897	Verla	McLarens	55.9260843	-16.05624403	7
6898	Glenine	Patise	5.222754778	54.23573834	24
6899	Rubin	Dooly	-25.59719061	-13.81077659	3
6900	Gloriana	Heggison	-60.63349589	-55.73533283	13
6901	Cherise	Kabsch	-2.773087018	32.23509529	26
6902	Davita	Cosgriff	-44.69329959	-69.95292706	4
6903	Kizzie	Crampsy	63.47906595	-27.82667676	3
6904	Roselle	Smetoun	64.61301572	-18.53232104	37
6905	Prudi	Zielinski	61.53969418	34.38340951	31
6906	Celinda	Rubrow	-50.58632821	-18.13584385	25
6907	Isabelle	Bartram	-65.27790389	13.81325801	36
6908	Adelaide	Ricciardiello	25.91758649	-43.60310299	17
6909	Hayyim	Dellow	-12.24818104	11.91631397	14
6910	Smitty	Bolt	-33.12832148	-5.063483388	11
6911	Cory	Argile	-31.97277243	-36.14693047	2
6912	Igor	Maplethorp	10.89111809	8.062613389	37
6913	Olympia	Pitchford	-39.56399704	-11.82956419	27
6914	Berrie	Thomerson	50.28077766	23.30424476	11
6915	Claudine	Sillars	40.03389523	68.71137561	1
6916	Silas	Mcwhinney	3.649137072	-5.428009497	27
6917	Shepperd	Camamill	-55.30603206	64.52359103	28
6918	Kinsley	Scroxton	30.12089231	-32.17956609	2
6919	Camala	Windley	-12.20013475	-69.12034602	25
6920	Emerson	Sumpton	36.02806365	9.827176683	16
6921	Clare	Herley	-53.65644998	36.87755055	7
6922	Calhoun	Sherington	-60.89117026	-57.7400681	21
6923	Anestassia	Stennard	56.11021861	41.16298292	21
6924	Sophi	Fassman	-21.43749314	45.98869322	2
6925	Welby	Seville	64.40458751	39.87343527	33
6926	Lisabeth	Ronisch	51.06096795	11.84269607	30
6927	Danica	Hamerton	18.65374456	7.641308146	31
6928	Leslie	Dibnah	38.42225856	-13.35415267	22
6929	Beatrisa	O'Doghesty	-70.22531529	-70.28098269	22
6930	Tonie	Bray	-27.20464344	-31.90253794	28
6931	Franchot	Hamberstone	-44.7617105	50.11948125	35
6932	Aigneis	Morales	67.67514902	-56.00872512	34
6933	Clay	Aulds	-35.12774886	36.37219309	38
6934	Martino	Lathey	-58.715289	13.25644575	19
6935	Guenevere	Scotchmur	-50.28356843	9.215062997	33
6936	Jakie	Leathem	-3.514375831	-18.01256046	15
6937	Siffre	Burchard	49.06960971	28.52658864	5
6938	Arnuad	Paull	-31.0744326	58.2184846	6
6939	Austen	Strainge	22.24749491	67.23643979	36
6940	Walker	Thieme	-38.91476551	-50.15224352	15
6941	Zsazsa	Davison	-13.97544659	-57.9969369	34
6942	Raye	Atwell	52.62025172	-9.117429281	36
6943	Clementina	Zamudio	-54.3616767	1.229314853	40
6944	Lewiss	Poultney	-66.44526109	-30.53456318	18
6945	Galvin	Skeath	-18.41264664	-22.14186559	13
6946	Giselle	Halsall	-64.41451746	-44.32560341	14
6947	Klement	Stygall	-26.92406819	29.55340477	20
6948	Waring	Offord	48.00404075	21.53302251	36
6949	Dinah	Camoys	57.64553731	-16.67659078	38
6950	Evie	Valance	25.20814005	20.93092925	29
6951	Leontine	Getley	23.15121487	35.01912705	34
6952	Jayne	Wilderspoon	44.95690927	69.91801939	33
6953	Zorine	McAlister	-7.793511071	-25.23744534	1
6954	Marietta	Hickinbottom	-12.88533293	55.23777449	29
6955	Dulciana	Swiffin	-43.78302705	15.99005544	29
6956	Karylin	Dunlea	29.22043865	57.91885266	4
6957	Sophronia	Vineall	63.85139309	-15.29844173	22
6958	Kalli	McGhee	-64.14988284	18.92847662	13
6959	Cristiano	Verduin	7.536686766	-44.75738172	11
6960	Ara	Petrozzi	65.04498213	34.59108406	2
6961	Jenda	Westnage	-39.32031298	0.947264069	19
6962	Shelley	Holdin	36.50064713	-33.4164519	31
6963	Bryce	Lugard	-35.66654149	-63.7560826	22
6964	Lyndell	Jandak	-27.39828414	10.98912887	17
6965	Irena	Wythill	1.773115225	-14.00446249	22
6966	Wilfred	Pithcock	-69.35391785	0.279467717	31
6967	Bridie	Brownsill	-47.45595734	-50.39219578	3
6968	Arleta	Casbon	34.9170875	38.48167275	36
6969	Kelby	Watting	0.017328112	-41.5267205	6
6970	Lucita	Merali	-44.54395097	-70.11941641	22
6971	Reece	Enns	39.16227472	-6.53256119	5
6972	Leilah	Mays	0.251869217	1.97506121	15
6973	Dori	Shear	-22.77480597	-26.49047369	5
6974	Tansy	Benne	-38.54521261	-4.593936665	2
6975	Geno	Tuffin	-58.37599901	50.2851709	33
6976	Stephanus	Genders	-13.5155305	42.64212656	39
6977	Marlo	Long	-27.25430883	57.25109003	26
6978	Daniella	Neville	10.85426524	19.32465742	10
6979	Farrel	Brennen	-2.242484188	-13.34250921	14
6980	Carey	Owttrim	-9.197635767	18.21840701	35
6981	Louella	Iowarch	-20.92262798	-55.80741134	30
6982	Fleurette	Holgan	-5.195280116	-17.84343272	36
6983	Marion	Anglin	-55.85263687	63.34230313	35
6984	Wenda	Blumfield	25.96799741	30.34431757	21
6985	Benni	Tomsen	-68.63794229	46.64229971	15
6986	Harley	Maggi	19.09572828	20.18802495	29
6987	Charmion	Barltrop	64.14048043	14.54734524	2
6988	Kessia	Kynson	49.14434851	-47.1447698	4
6989	Sutherland	Puckring	-44.23698138	-68.04417098	22
6990	Sergei	Nickolls	16.48462082	36.58948907	8
6991	Sybille	Rowter	35.45881096	-49.53173381	24
6992	Michele	Palser	9.389854753	51.60401309	18
6993	Johnette	Desantis	-63.06010683	32.55969874	27
6994	Fabien	Stannah	-27.2786336	40.49092463	4
6995	Ellyn	Lago	9.810695161	-22.08149798	5
6996	Ransom	Suermeier	-43.89542847	57.18295681	14
6997	Gaby	Spreull	35.33730829	-0.137759378	10
6998	Beckie	Binner	69.08104197	-24.74865223	37
6999	Zuzana	Ponting	36.33435729	-3.955173149	29
7000	Bethany	Cutajar	22.2659179	62.74221457	16
7001	Bron	Alleyne	43.10835244	49.41481881	8
7002	Wynny	Janeczek	-28.28023022	37.28116565	14
7003	Yasmin	Loader	-3.030452799	33.572416	7
7004	Bibbye	Bouchier	-41.58436249	44.76674482	27
7005	Kimberlyn	Garmston	11.33293948	-57.33226858	39
7006	Teodorico	Woolfitt	-59.02330436	47.93481128	37
7007	Hazlett	Baildon	55.19040108	-21.21234274	22
7008	Arthur	Burden	48.08402814	18.69043118	11
7009	Dina	Panketh	54.06231395	-46.59233896	13
7010	Sergent	Finley	-64.18196991	-20.9747436	6
7011	Joellen	Maw	13.91471204	-0.738781944	9
7012	Colin	Crampsey	51.29476278	5.591019452	5
7013	Emmalynn	Schwandt	11.47107876	13.80298326	36
7014	Sheri	Boobier	32.17562637	64.7611138	23
7015	Maisie	Leeke	61.1995556	56.78786938	23
7016	Aurie	Riddlesden	24.339321	-45.62393727	13
7017	Keen	Shirland	27.96260633	-57.49366284	18
7018	Josh	Wasiel	-26.04837283	-30.82922502	3
7019	Philly	Havenhand	46.91364177	-60.18371582	13
7020	Orbadiah	McIlharga	-5.353472667	53.6817878	2
7021	Esma	Plaskitt	6.171480484	29.97512913	13
7022	Bernette	Neilson	11.43741051	15.55380847	15
7023	Dinah	Reames	-64.03694108	17.47751903	40
7024	Annetta	Gorman	25.58441076	30.07757847	23
7025	Upton	De Bruyne	5.079786942	-56.47113426	24
7026	Grantley	Petronis	22.78936117	-35.70507995	39
7027	Aldric	Farlham	12.80770302	36.1054446	6
7028	Gothart	Signoret	12.7820911	-18.32404717	2
7029	Violante	Passie	-56.96018854	-32.71543125	19
7030	Jaimie	Fedorski	-42.21529491	-23.71091372	14
7031	Dolley	Mearing	55.14131035	8.198274337	4
7032	Hephzibah	Evered	25.00322764	54.09405402	27
7033	Wilie	Ramelet	6.797306213	47.19806602	28
7034	Annabel	Ivanishin	70.14630743	23.02335389	10
7035	Daniela	Flescher	-34.73142447	33.985899	25
7036	Tallia	McNelis	-67.45779611	-60.11842783	39
7037	Gretchen	Esparza	-48.86091985	22.05836023	24
7038	Johannah	McNae	62.57777852	-22.69448409	20
7039	Myrtice	Slayny	18.95426429	-23.84860018	4
7040	Lotty	Matthis	-52.99894985	-19.47403341	16
7041	Gerardo	Schieferstein	-5.804647825	65.63226807	33
7042	Robbie	Kellar	56.54870603	-55.67225068	6
7043	Anne-corinne	Pavlata	-59.39000737	24.67200209	35
7044	Annora	Crozier	-5.846922616	-38.10107105	22
7045	Clemmie	Tumbridge	58.9882748	-27.7391084	2
7046	Frasier	Danher	-44.28796996	62.71522347	16
7047	Saw	Sussans	-43.90725191	33.25167593	33
7048	Jasen	Gives	-28.87337933	-23.75078002	1
7049	Moselle	Yurlov	51.55506051	0.902594014	16
7050	Giulia	Kalewe	-39.25771439	-62.74217438	20
7051	Brannon	Tzarkov	-59.67778076	-49.79202263	22
7052	Leonerd	Pettwood	-25.87417624	12.6590726	37
7053	Hanson	Smithend	59.67373624	-0.500739214	4
7054	Raye	Garwood	-61.50408146	26.99309146	5
7055	Idalia	Cantero	-56.69793629	-4.785106441	7
7056	Seamus	Iddons	45.7867593	68.44110542	16
7057	Morena	Jeandillou	-69.23195542	-6.311107371	22
7058	Charles	Mordanti	-21.86778801	1.531244315	14
7059	Jeannette	Albinson	15.59348879	-3.951634552	23
7060	Randie	Gascone	9.525144806	21.85509142	11
7061	Gerry	Mumm	-52.84993198	-36.65862368	15
7062	Jacquenetta	Blare	-43.61682054	16.50804639	23
7063	Shea	Pettis	66.62718875	-25.98103856	13
7064	Brittni	Badland	47.90064432	-46.10035546	20
7065	Rockie	Goggen	6.219254656	49.3766764	6
7066	Florian	Summerlee	12.12884969	-39.69328079	34
7067	Korney	Braunfeld	20.13448022	35.49241442	23
7068	Maddi	Agdahl	-3.889008761	-9.095989812	3
7069	Winn	Sliman	12.70721181	-12.27725846	24
7070	Noellyn	Antliff	24.95836465	-36.42525787	22
7071	Spense	Bland	9.037245323	-4.571770548	11
7072	Lexi	Deighton	-16.67987884	-48.42973542	14
7073	Sheridan	Frostdick	-9.033805903	-10.93327408	35
7074	Vinny	Featherbie	21.43038699	51.45480621	32
7075	Tierney	Jozsa	2.555302481	-1.678771078	33
7076	Delmer	Sainsberry	-46.60537523	42.50192099	3
7077	Callie	Cord	69.90271543	-70.28358516	5
7078	Peta	Beeck	19.23045489	-61.13855631	5
7079	Jan	Herrieven	47.29498617	-68.53582823	18
7080	Balduin	Cromett	-31.46385446	-24.95538241	34
7081	Arabele	Cheng	-21.08412321	57.48395662	9
7082	Courtnay	Heymes	55.41838741	33.72626778	33
7083	Mandi	Feaveer	68.83975719	-56.01917365	5
7084	Melony	Trimble	39.2823075	-69.31840682	17
7085	Gasparo	Macourek	42.35843385	-37.25443942	16
7086	Bron	Lampitt	3.741768235	31.54466741	6
7087	Philis	Younger	11.1681112	68.34820251	4
7088	Ellynn	Puddephatt	-42.25790707	-3.068516642	16
7089	Zilvia	Tollady	-29.79006305	27.42115809	9
7090	Meg	Smitham	-8.985646797	-16.93556072	40
7091	Thornton	Mordon	-3.550905181	-31.9006878	34
7092	Janith	Moro	6.996305402	-64.56414209	12
7093	Dixie	Charlotte	-57.78195712	38.28441703	32
7094	Madelena	Vaudrey	64.37769793	-13.68336453	24
7095	Nanci	Kulvear	-64.31175953	29.29956405	4
7096	Borg	Greeno	2.496015094	37.48490735	4
7097	Pierson	McInally	-24.4405407	1.560115571	40
7098	Abdul	Enders	1.560397856	-20.5784378	33
7099	Nester	Minker	70.43027832	3.42275822	10
7100	Jethro	McNeice	-44.16126803	-21.77866037	36
7101	Phoebe	Atkinson	-4.128946347	-33.48394566	40
7102	Lexis	Oakshott	-7.14500904	15.25238807	32
7103	Silvio	Tiffin	49.27661965	53.02994369	28
7104	Krystalle	Lembrick	60.14782567	-36.90673715	39
7105	Farly	Karet	-13.45472711	20.5608941	35
7106	Inge	De Blase	-25.39367267	-3.390858215	26
7107	Yetty	Thomlinson	20.2238279	-24.96910223	16
7108	Charo	Zipsell	-44.9699453	10.24497293	6
7109	Natividad	McTurley	5.527557626	68.57320391	6
7110	Amalea	Clavering	4.367198054	46.22908253	8
7111	Joelynn	Damant	67.84263832	11.95692265	29
7112	Joseito	Tackett	-57.76517644	11.92967882	26
7113	Brandi	Gaddas	-64.9583321	20.79110381	17
7114	Thebault	MacDermand	61.07234269	53.62732282	22
7115	Dian	Emer	-20.72809378	-15.56160136	16
7116	Anna-diane	Dmitr	32.98236996	-38.3015668	13
7117	Verine	Freda	-36.67129658	-49.73637372	7
7118	Hoyt	Theobold	-13.09084355	35.91649561	29
7119	Harman	Van Der Straaten	-18.15431998	-37.37942366	27
7120	Mufinella	Worg	59.59736758	23.82691085	24
7121	Kenton	Aronovich	36.78571035	19.18686732	11
7122	Henrie	Farrin	-64.40202455	36.14509355	33
7123	Silvan	Scoone	45.71258303	23.05307807	12
7124	Orly	Baffin	-9.679375714	-5.282138008	6
7125	Curt	Magarrell	-33.01296456	-61.30077685	21
7126	Faulkner	Bartos	18.60096762	47.46845309	29
7127	Billi	Leander	20.79901007	44.36669737	19
7128	Linn	Roset	-42.96629581	28.55939111	14
7129	Pam	Boyde	-67.71051541	-59.64621236	25
7130	Cammy	Brazil	16.47604134	-42.03778717	34
7131	Jerrie	Treher	46.80029439	9.759775337	6
7132	Alissa	Pearne	-46.1427111	-6.994380474	32
7133	Rustie	Longmaid	-65.81684825	3.353194412	37
7134	Andria	Breslau	16.03182998	33.58177646	19
7135	Floria	Scare	30.06594508	24.22909784	4
7136	Therese	Mathie	-62.24903871	-14.46228705	24
7137	Modesty	Fremantle	26.00427444	-4.005316558	26
7138	Joannes	Stayt	-1.700259855	-12.98499587	11
7139	Flinn	Feak	-34.57941674	-19.87435227	10
7140	Bogart	Haggar	-51.30633832	34.0513976	31
7141	Rori	Winspar	36.88461884	-23.81193421	20
7142	Claudina	McCotter	17.32541373	15.64009914	19
7143	Chico	Petrashkov	-44.01054612	12.64274284	11
7144	Lusa	Stellino	15.44431775	-23.27556242	33
7145	Francyne	Freebury	-6.28168485	26.76777186	31
7146	Kingsly	Scyone	-67.40874698	-18.71582635	38
7147	Forester	Dempster	-1.247086125	4.147377768	31
7148	Chantalle	Tewnion	27.23054195	42.27560022	25
7149	Hyacintha	Willmer	-48.06833262	-0.596864513	30
7150	Rudyard	Jako	-57.61352263	60.9331771	10
7151	Neddy	Mc Carrick	-11.11428449	-5.430264084	4
7152	Joellyn	Parratt	-3.277796823	19.56914796	9
7153	Alexina	Girdler	-23.78082891	-61.53959565	27
7154	Oren	Westcar	37.22463682	-63.02783576	11
7155	Doroteya	Flindall	35.31258071	65.75464913	27
7156	Chaddie	Ketchaside	47.0510475	27.53929432	29
7157	Carlene	Redmire	22.77614689	31.49594104	5
7158	Kassi	Patsall	0.105061681	45.57378101	29
7159	Karita	Yarmouth	55.103954	38.00842546	14
7160	Clarissa	McArtan	53.67388074	-69.12773222	7
7161	Burty	Bladon	66.83351033	69.50359568	34
7162	Cayla	Landes	44.03985937	69.88226828	24
7163	Lawrence	Saxelby	-53.28274135	-59.3093459	40
7164	Ileana	Harragin	37.58850042	70.52618114	4
7165	Taddeusz	Goldsbrough	51.51565008	33.29872175	15
7166	Francine	Muggleton	30.69291101	70.18709612	9
7167	Karissa	Jeeks	-59.75197534	7.139569734	5
7168	Aleece	Bauchop	-41.38576462	26.4913766	38
7169	Almeta	Give	-13.47871356	-16.44956965	35
7170	Brand	Baldinotti	-34.97664496	-2.928934193	40
7171	Yuri	Ortner	-13.34757165	-70.00533666	40
7172	Danyette	Pear	65.88406529	20.16251834	4
